Dataset, Hamming Loss, Subset Accuracy, Example-Based Precision, Example-Based Recall, Example-Based F Measure, Example-Based Accuracy, Example-Based Specificity, Micro-averaged Precision, Micro-averaged Recall, Micro-averaged F-Measure, Micro-averaged Specificity, Micro-averaged Accuracy, Macro-averaged Precision, Macro-averaged Recall, Macro-averaged F-Measure, Macro-averaged Specificity, Macro-averaged Accuracy, Average Precision, Coverage, OneError, IsError, ErrorSetSize, Ranking Loss, Mean Average Precision, Geometric Mean Average Precision, Mean Average Interpolated Precision, Geometric Mean Average Interpolated Precision, Logarithmic Loss, number of evaluations, execution time
emotions_train_1,0.03408380237648531,0.8686679174484052,0.9455909943714824,0.9446529080675424,0.938273921200751,0.9219824890556602,0.9781738586616637,0.9480122324159022,0.9412955465587044,0.9446419502285424,0.9769230769230769,0.9659161976235147,0.9494757824760952,0.9393068480125769,0.944171685814389,0.9756290744041073,0.9659161976235148,0.9655201167396286,1.0187617260787993,0.04878048780487805,0.0825515947467167,0.20637898686679174,0.029612257661038147,0.9728995734369056,0.9728263312300695,0.929214671749638,0.9290943266545467,1.3756833814339136,87,1.444
emotions_train_1,0.033145716072545336,0.874296435272045,0.9468417761100689,0.9552845528455286,0.9444295541856523,0.9279237023139463,0.9748592870544093,0.9418837675350702,0.951417004048583,0.94662638469285,0.9737556561085973,0.9668542839274546,0.9419591682992859,0.9504778516291889,0.9460405760885003,0.972884836041179,0.9668542839274545,0.9650823431311234,1.0150093808630394,0.05065666041275797,0.0900562851782364,0.2045028142589118,0.02827809047321242,0.9739875936523413,0.9739555601986458,0.9307402065385281,0.9306177749110374,1.2983594316169855,87,1.34
emotions_train_1,0.033771106941838644,0.8686679174484052,0.9446529080675423,0.9484052532833022,0.939587242026267,0.9230769230769231,0.9773921200750472,0.9453441295546559,0.9453441295546559,0.9453441295546559,0.9755656108597285,0.9662288930581614,0.9462685947949395,0.9447130436605944,0.9452152958289721,0.9744999471795767,0.9662288930581614,0.9655409631019385,1.0168855534709194,0.04878048780487805,0.08630393996247655,0.19699812382739212,0.0284396497811132,0.9729755540054188,0.9729570488789087,0.9400568752643412,0.9398984785653576,1.4410662351575996,87,1.596
emotions_train_1,0.021575984990619138,0.9174484052532833,0.9665415884928081,0.9612257661038149,0.9604752970606634,0.9509068167604753,0.9886804252657911,0.9753846153846154,0.9548192771084337,0.9649923896499238,0.989100817438692,0.9784240150093808,0.9780231078161968,0.9516237299612778,0.9643840793642812,0.9879910926960677,0.9784240150093808,0.9831717740254325,0.9549718574108818,0.024390243902439025,0.0450281425891182,0.12570356472795496,0.015754638315613925,0.989838860397061,0.9898304200099042,0.9596640634074213,0.959415781247572,0.6359695175589027,87,1.205
emotions_train_1,0.020637898686679177,0.9230769230769231,0.9671669793621013,0.964665415884928,0.9627892432770485,0.9537210756722951,0.9876172607879926,0.9725609756097561,0.9608433734939759,0.9666666666666667,0.9877384196185286,0.9793621013133208,0.9743899179846377,0.9586148671568537,0.9662822358360156,0.9868014945628935,0.9793621013133209,0.9819262038774232,0.9624765478424016,0.024390243902439025,0.04690431519699812,0.13133208255159476,0.016869918699186994,0.9888784973604562,0.9888772875600004,0.9446372082168716,0.9443807718712953,0.7239099979495667,87,1.326
emotions_train_1,0.029080675422138824,0.874296435272045,0.9537210756722954,0.952157598499062,0.9459662288930589,0.9293308317698564,0.9830519074421514,0.958974358974359,0.9463562753036437,0.9526235354049923,0.9819004524886877,0.9709193245778611,0.9605932497227402,0.9437934812466423,0.9518104048823645,0.980733869168096,0.9709193245778612,0.9705857827809047,1.0168855534709194,0.0375234521575985,0.07879924953095685,0.1894934333958724,0.026005836981446737,0.9737361457412996,0.9736919937770993,0.9300017722007289,0.9298748969901369,1.3409212202528837,87,0.782
emotions_train_1,0.029393370856785478,0.8780487804878049,0.9537210756722954,0.9562226391494686,0.9480925578486561,0.9318323952470297,0.9808630393996252,0.9533468559837728,0.951417004048583,0.9523809523809523,0.9791855203619909,0.9706066291432145,0.9556331638372857,0.949104823722935,0.9521023167831446,0.977714799904983,0.9706066291432145,0.973358348968105,0.9831144465290806,0.03564727954971857,0.07879924953095685,0.15196998123827393,0.0205232436939754,0.9742141303612525,0.9741640149251277,0.930142691740786,0.9300210591991452,1.240112142097298,87,0.939
emotions_train_1,0.030018761726078792,0.8780487804878049,0.9521575984990621,0.9521575984990621,0.9455284552845534,0.9299562226391497,0.981238273921201,0.9541751527494908,0.9483805668016194,0.9512690355329949,0.9796380090497737,0.9699812382739212,0.9552116205312123,0.9475645016906608,0.9511906686897484,0.9785694921562929,0.9699812382739211,0.9695434646654156,1.0,0.04127579737335835,0.0825515947467167,0.1726078799249531,0.024661246612466124,0.9737919340736564,0.9737740796998602,0.938984286701889,0.9388655309813425,1.3678676424762712,87,1.054
emotions_train_1,0.029080675422138835,0.8911819887429644,0.9520012507817387,0.9537210756722954,0.9470293933708573,0.9335522201375861,0.9815509693558475,0.9552390640895219,0.9504048582995951,0.9528158295281582,0.9800904977375565,0.9709193245778611,0.9562031327139557,0.9495762904870791,0.9527672437107642,0.9791195962375306,0.970919324577861,0.9655357515113611,1.0075046904315197,0.0525328330206379,0.07879924953095685,0.19324577861163228,0.027538044611215343,0.9758506126052907,0.9758236350506009,0.934448666908975,0.9343694738476909,1.235455867189274,87,0.951
emotions_train_1,0.09912445278298929,0.6210131332082551,0.846935584740463,0.8205128205128206,0.8148664343786307,0.7670106316447779,0.9434646654158855,0.8627027027027027,0.8076923076923077,0.8342916884474647,0.9425339366515837,0.9008755472170107,0.8673119867348059,0.7969983185966104,0.8285468267403724,0.9396917127699481,0.9008755472170106,0.9150354388159264,1.272045028142589,0.10881801125703565,0.24577861163227016,0.525328330206379,0.07084636230977694,0.8814230689387815,0.8802391739437513,0.8597007017144987,0.8586554759694606,2.3511075149743865,87,1.16
emotions_train_1,0.09036898061288302,0.6641651031894934,0.8612883051907446,0.8624140087554723,0.8470919324577875,0.8052220137585993,0.9367104440275177,0.8625641025641025,0.8443775100401606,0.8533739218670725,0.9391462306993642,0.909631019387117,0.8580104968187242,0.8373249587954711,0.8471534766478174,0.9380614411525138,0.9096310193871169,0.9375703564727949,1.198874296435272,0.06941838649155722,0.20825515947467166,0.44652908067542213,0.0557848655409631,0.9114284632833244,0.9103843759681068,0.8800208826232176,0.8792340325250817,1.9984076683849656,87,1.044
emotions_train_1,0.09318323952470288,0.6435272045028143,0.8569418386491562,0.8633520950594121,0.8428303403913172,0.7956222639149468,0.9320825515947474,0.8525252525252526,0.8473895582329317,0.8499496475327291,0.9336966394187103,0.906816760475297,0.8595697922294798,0.8356423970567254,0.8443538132647327,0.9297833312719183,0.906816760475297,0.9356629143214505,1.1951219512195121,0.07692307692307693,0.2026266416510319,0.4352720450281426,0.05535230352303521,0.9142946510356,0.9129114210225537,0.8841156227673784,0.8830819409443197,1.9084393576679393,87,1.611
emotions_train_1,0.020012507817385873,0.9193245778611632,0.9671669793621015,0.9662288930581614,0.9634146341463417,0.9537210756722952,0.9886178861788619,0.9745417515274949,0.9608433734939759,0.967644084934277,0.9886466848319709,0.9799874921826142,0.975729181636316,0.9586221286881655,0.967009093461121,0.9879411451312018,0.9799874921826142,0.9858192620387741,0.9455909943714822,0.01876172607879925,0.04127579737335835,0.10694183864915573,0.01337294142172191,0.9895385929688696,0.9895380435789197,0.9471144353552909,0.9468811318334658,0.7002800107534399,87,0.907
emotions_train_1,0.020325203252032516,0.9136960600375235,0.9699812382739212,0.9759224515322078,0.9684177611006884,0.956066291432145,0.9842714196372735,0.965034965034965,0.9698795180722891,0.9674511767651477,0.9841053587647594,0.9796747967479674,0.967258108075277,0.9673920221428972,0.9670800060691936,0.983055024405529,0.9796747967479674,0.9894725870335624,0.9212007504690432,0.013133208255159476,0.03564727954971857,0.07317073170731707,0.009062956014175526,0.9924329923791234,0.9924303955155975,0.9692197378433566,0.969019875228417,0.4950873944061598,87,0.91
emotions_train_1,0.02095059412132582,0.9099437148217636,0.9718574108818011,0.9662288930581614,0.9644777986241404,0.9518449030644153,0.9874609130706693,0.9725330620549338,0.9598393574297188,0.966144517433047,0.9877384196185286,0.9790494058786742,0.9755390480048637,0.9567230423997204,0.9658083781392746,0.9865143415165475,0.9790494058786742,0.9900041692724617,0.9212007504690432,0.0150093808630394,0.0300187617260788,0.07692307692307693,0.00931311236189285,0.991670959965818,0.9916674947177034,0.9615245078248669,0.9612774873078024,0.589444840628565,87,1.315
emotions_train_1,0.019074421513445905,0.926829268292683,0.9673233270794247,0.9674796747967479,0.9643348521397305,0.956066291432145,0.9888055034396497,0.9746192893401016,0.963855421686747,0.9692074709742554,0.9886466848319709,0.9809255784865542,0.976029492380493,0.9619333869663113,0.9688329958477112,0.9878453810023385,0.9809255784865542,0.9837867417135708,0.9512195121951219,0.0225140712945591,0.043151969981238276,0.1200750469043152,0.015155305399207838,0.9896972393304994,0.9896949994393701,0.9534053390616594,0.9531280707476764,0.6578840884889844,87,1.29
emotions_train_1,0.033458411507192,0.8724202626641651,0.9452782989368357,0.9462163852407757,0.9399624765478429,0.9243277048155099,0.9780800500312699,0.948118006103764,0.9433198380566802,0.945712836123795,0.9769230769230769,0.966541588492808,0.9509206553771362,0.9415698744352673,0.9460415545472727,0.9752279489642831,0.966541588492808,0.9651240358557428,1.0150093808630394,0.05065666041275797,0.08442776735459662,0.20075046904315197,0.028371899103606425,0.9705318359972912,0.970494399900637,0.9271039372899015,0.9270468356148904,1.4705112693551277,87,1.369
emotions_train_1,0.10225140712945589,0.624765478424015,0.8350218886804257,0.8395872420262664,0.8207629768605391,0.7748905565978736,0.9282989368355227,0.838974358974359,0.8279352226720648,0.8334182373917474,0.9289592760180996,0.8977485928705441,0.8338322319946639,0.8218082870805814,0.8274772772681794,0.927504104015851,0.8977485928705441,0.9201688555347086,1.25328330206379,0.09943714821763602,0.23639774859287055,0.5196998123827392,0.06857932040858869,0.8790527693589422,0.8780322558559456,0.856218071726464,0.8555550423359761,2.426036929319974,87,1.077
emotions_train_1,0.03283302063789868,0.874296435272045,0.9512195121951221,0.9571607254534085,0.9470919324577868,0.9299562226391497,0.9752657911194498,0.9410589410589411,0.9534412955465587,0.947209653092006,0.9733031674208145,0.9671669793621013,0.9433145160324962,0.9525940962109657,0.9477508178665933,0.9717282840237979,0.9671669793621014,0.9675474254742548,1.0075046904315197,0.04690431519699812,0.07879924953095685,0.18574108818011256,0.026626016260162595,0.9725311629681322,0.9724756440469757,0.9303314883376959,0.9302191213081262,1.332270630844101,87,0.942
emotions_train_1,0.029393370856785485,0.8893058161350844,0.9499687304565354,0.9543464665415885,0.9467792370231399,0.9338649155722327,0.9806128830519076,0.9533468559837728,0.951417004048583,0.9523809523809523,0.9791855203619909,0.9706066291432145,0.9543229066333972,0.9510502394200958,0.9525739239425005,0.9780915068157241,0.9706066291432145,0.9688138419845734,0.9962476547842402,0.04690431519699812,0.07692307692307693,0.1801125703564728,0.025307483844069213,0.9725859177813097,0.9725755815997119,0.9348000915832303,0.9347084937853998,1.3822870130168183,87,1.653
emotions_train_1,0.029080675422138835,0.8855534709193246,0.9487179487179488,0.951219512195122,0.9438398999374613,0.930581613508443,0.9829268292682929,0.9580348004094166,0.9473684210526315,0.9526717557251908,0.9814479638009049,0.9709193245778611,0.9594350793844505,0.9463417903839159,0.9526826999609975,0.9803215886939056,0.9709193245778612,0.967703773191578,0.9849906191369606,0.05065666041275797,0.07879924953095685,0.1669793621013133,0.024103606420679595,0.9783511395084851,0.9783227848153759,0.9415747707141547,0.941448740832655,1.0478687643054203,87,1.445
emotions_train_1,0.018449030644152594,0.9324577861163227,0.9696685428392744,0.9696685428392744,0.9669793621013135,0.9591932457786116,0.9893058161350845,0.9766022380467956,0.963855421686747,0.9701869631126832,0.9895549500454133,0.9815509693558474,0.9777804692461419,0.9618078816937893,0.9695461915590872,0.9889675874849685,0.9815509693558474,0.9890869293308319,0.9362101313320825,0.01125703564727955,0.0375234521575985,0.08818011257035648,0.010798415676464456,0.9930558962341866,0.9930531303415032,0.9694391671432432,0.9692325130632673,0.4985639758063632,87,1.484
emotions_train_1,0.030956848030018753,0.8780487804878049,0.9532520325203253,0.9555972482801753,0.9478870722773169,0.9316760475297062,0.9780175109443405,0.9476334340382678,0.9524291497975709,0.95002523977789,0.9764705882352941,0.9690431519699813,0.9484241778812169,0.9520054096370315,0.9499809275853823,0.9753951962732891,0.9690431519699813,0.9699395455493014,0.9812382739212008,0.04878048780487805,0.07317073170731707,0.1575984990619137,0.02248280175109443,0.9686830108050177,0.9686110747454307,0.9310183988880305,0.930742880994521,1.3553173040861384,87,0.862
emotions_train_1,0.029393370856785478,0.8780487804878049,0.9537210756722954,0.9562226391494686,0.9480925578486561,0.9318323952470297,0.9808630393996252,0.9533468559837728,0.951417004048583,0.9523809523809523,0.9791855203619909,0.9706066291432145,0.9556331638372857,0.949104823722935,0.9521023167831446,0.977714799904983,0.9706066291432145,0.973358348968105,0.9831144465290806,0.03564727954971857,0.07879924953095685,0.15196998123827393,0.0205232436939754,0.9742141303612525,0.9741640149251277,0.930142691740786,0.9300210591991452,1.240112142097298,87,0.942
yeast_train_1,0.011986863711001687,0.8758620689655172,0.9761946725050173,0.9822585294654256,0.9769197679063174,0.9640226236088301,0.9904484213104918,0.9771172181716209,0.9818530207394048,0.9794793950638107,0.9905459264065252,0.9880131362889983,0.9356988609010392,0.9575149772599506,0.9431487529016442,0.9902862943164176,0.9880131362889985,0.9922848947477992,3.2170114942528736,0.010114942528735632,0.05103448275862069,0.19632183908045978,0.0048555133973853205,0.9652605273898013,0.9613278113384036,0.9359545485873534,0.9332066979068899,1.014555138690392,172,33.487
yeast_train_1,0.05802955665024622,0.7664367816091954,0.9190425104907862,0.8995718598132396,0.9002993806979075,0.8709610389610393,0.9659929776481516,0.917891194615816,0.88771967888913,0.9025533557602162,0.9655237377543331,0.9419704433497537,0.883211688802033,0.8208581071507428,0.8480100170371735,0.9497780038881355,0.9419704433497537,0.9344115412845474,4.19448275862069,0.06482758620689655,0.19080459770114944,2.1839080459770117,0.05628946158749117,0.8507627273848745,0.8404088462716877,0.8328010466548428,0.8234005622816913,8.976972743709466,172,63.611
yeast_train_1,0.014022988505747189,0.8666666666666667,0.9683052362707537,0.9871384783798577,0.974671319890387,0.9600437876299953,0.9861515291860141,0.966008166868999,0.9865870153291253,0.976189148497184,0.9857262026137733,0.9859770114942529,0.9350547608281808,0.96885738419982,0.9497741808558785,0.9794084916712131,0.9859770114942528,0.9917366261542877,3.2450574712643676,0.009195402298850575,0.05839080459770115,0.2335632183908046,0.005750694388625425,0.9728798040312892,0.9718578287780719,0.9362538191346195,0.9343377675010099,1.2150499615383836,172,66.055
yeast_train_1,0.05802955665024622,0.7664367816091954,0.9190425104907862,0.8995718598132396,0.9002993806979075,0.8709610389610393,0.9659929776481516,0.917891194615816,0.88771967888913,0.9025533557602162,0.9655237377543331,0.9419704433497537,0.883211688802033,0.8208581071507428,0.8480100170371735,0.9497780038881355,0.9419704433497537,0.9344115412845474,4.19448275862069,0.06482758620689655,0.19080459770114944,2.1839080459770117,0.05628946158749117,0.8507627273848745,0.8404088462716877,0.8328010466548428,0.8234005622816913,8.976972743709466,172,65.428
emotions_train_1,0.020950594121325824,0.9099437148217636,0.9648217636022514,0.9724828017510943,0.9645224694005187,0.9524702939337084,0.9833646028767982,0.964035964035964,0.9688755020080321,0.9664496745117677,0.9836512261580381,0.9790494058786742,0.9645689805081438,0.9668041798892574,0.9655948760745948,0.9830152816056822,0.9790494058786741,0.987742338961851,0.9380863039399625,0.016885553470919325,0.039399624765478425,0.09380863039399624,0.011475922451532209,0.9906675001342155,0.9906660424144578,0.9546476476236178,0.9543648705611334,0.5967238329919807,87,1.431
emotions_train_1,0.019074421513445905,0.926829268292683,0.9673233270794247,0.9674796747967479,0.9643348521397305,0.956066291432145,0.9888055034396497,0.9746192893401016,0.963855421686747,0.9692074709742554,0.9886466848319709,0.9809255784865542,0.976029492380493,0.9619333869663113,0.9688329958477112,0.9878453810023385,0.9809255784865542,0.9837867417135708,0.9512195121951219,0.0225140712945591,0.043151969981238276,0.1200750469043152,0.015155305399207838,0.9896972393304994,0.9896949994393701,0.9534053390616594,0.9531280707476764,0.6578840884889844,87,1.55
emotions_train_1,0.020012507817385866,0.9212007504690432,0.9724828017510945,0.9696685428392746,0.967041901188243,0.9570043777360853,0.9877110694183866,0.9726166328600405,0.9628514056224899,0.9677093844601413,0.9877384196185286,0.9799874921826142,0.9754177891322308,0.9594530363903188,0.9671522499842996,0.9865310288039336,0.9799874921826142,0.9858974358974357,0.9418386491557224,0.01876172607879925,0.039399624765478425,0.10318949343339587,0.013122785074004587,0.9905062220316561,0.990504439210906,0.9551838309829342,0.9548611328491888,0.6147873447088308,87,1.367
emotions_train_1,0.02345215759849906,0.8986866791744841,0.964665415884928,0.9681050656660413,0.9604752970606633,0.9457473420888052,0.9832082551594749,0.9618856569709128,0.9628514056224899,0.9623682890115404,0.9827429609445958,0.9765478424015009,0.9632976273474126,0.9598857307954409,0.9612299221449917,0.9820189993760492,0.9765478424015009,0.9892328538670001,0.9343339587242027,0.013133208255159476,0.03564727954971857,0.0825515947467167,0.010173024807171149,0.9873955606395315,0.9873519991341269,0.9607025120118046,0.9603427887218532,0.6195049882784293,87,1.484
emotions_train_1,0.020325203252032516,0.9136960600375235,0.9699812382739212,0.9759224515322078,0.9684177611006884,0.956066291432145,0.9842714196372735,0.965034965034965,0.9698795180722891,0.9674511767651477,0.9841053587647594,0.9796747967479674,0.967258108075277,0.9673920221428972,0.9670800060691936,0.983055024405529,0.9796747967479674,0.9894725870335624,0.9212007504690432,0.013133208255159476,0.03564727954971857,0.07317073170731707,0.009062956014175526,0.9924329923791234,0.9924303955155975,0.9692197378433566,0.969019875228417,0.4950873944061598,87,3.324
emotions_train_1,0.034709193245778605,0.8761726078799249,0.9455909943714822,0.9546591619762352,0.9437773608505321,0.9280800500312695,0.9727642276422764,0.936318407960199,0.9524291497975709,0.9443050677370798,0.9710407239819004,0.9652908067542214,0.9358880378685265,0.9516860938660202,0.9436226239901568,0.9702980910027478,0.9652908067542213,0.9650614967688138,1.022514071294559,0.04690431519699812,0.08818011257035648,0.19324577861163228,0.02807483844069209,0.9696763591604863,0.9696038882815194,0.9298990574579958,0.9297514578038709,1.3232310892056416,87,3.068
emotions_train_1,0.030331457160725436,0.8761726078799249,0.9552845528455287,0.9555972482801753,0.9484052532833028,0.9316760475297063,0.9795809881175737,0.9513677811550152,0.9504048582995951,0.9508860759493671,0.9782805429864253,0.9696685428392745,0.9530487547535866,0.9477034562086312,0.9501765988290366,0.9770047407022036,0.9696685428392745,0.969710235563894,1.0056285178236397,0.04127579737335835,0.07692307692307693,0.1801125703564728,0.02530748384406921,0.9722936482183585,0.9721690400501092,0.9274823134441602,0.9274035786076392,1.2646901081236943,87,2.285
emotions_train_1,0.03126954346466541,0.8799249530956847,0.9490306441525954,0.953095684803002,0.9454033771106949,0.9304252657911196,0.9788305190744218,0.9493927125506073,0.9493927125506073,0.9493927125506073,0.9773755656108597,0.9687304565353346,0.9492436223751319,0.9481781286405054,0.9486023759675662,0.9766238796897638,0.9687304565353346,0.9676255993329164,1.0,0.0450281425891182,0.08067542213883677,0.17636022514071295,0.02546904315196998,0.9687897814205932,0.9687364657568639,0.9247707568915126,0.9246458010793538,1.298078408840241,87,2.553
emotions_train_1,0.030331457160725436,0.8761726078799249,0.9552845528455287,0.9555972482801753,0.9484052532833028,0.9316760475297063,0.9795809881175737,0.9513677811550152,0.9504048582995951,0.9508860759493671,0.9782805429864253,0.9696685428392745,0.9530487547535866,0.9477034562086312,0.9501765988290366,0.9770047407022036,0.9696685428392745,0.969710235563894,1.0056285178236397,0.04127579737335835,0.07692307692307693,0.1801125703564728,0.02530748384406921,0.9723018118901847,0.9721770131994474,0.9275172971807532,0.927438154739801,1.2638611536353657,87,12.758
emotions_train_1,0.030956848030018753,0.8724202626641651,0.9493433395872423,0.945903689806129,0.940900562851783,0.92526579111945,0.9821763602251411,0.9558974358974359,0.9433198380566802,0.9495669893020886,0.9805429864253393,0.9690431519699813,0.9572967211655206,0.9425041390599639,0.9497021206172757,0.9794067339976317,0.9690431519699811,0.9681676047529706,1.0150093808630394,0.04127579737335835,0.08442776735459662,0.1894934333958724,0.026912653741922032,0.9677802627885782,0.9677249322356399,0.9322892626573444,0.9321627147609561,1.5254755814963141,87,1.45
emotions_train_1,0.0306441525953721,0.8818011257035647,0.9499687304565355,0.9452782989368358,0.9418386491557229,0.9283927454659167,0.983302063789869,0.9587628865979382,0.9412955465587044,0.9499489274770173,0.9819004524886877,0.9693558474046279,0.9596133240139907,0.938827927530738,0.9489848378767064,0.9809471513475083,0.9693558474046279,0.9660204294350634,1.0131332082551594,0.04878048780487805,0.0900562851782364,0.1951219512195122,0.02747550552428601,0.9705682681518021,0.9705065578338254,0.9333817067225937,0.9332138489795763,1.4033389395643376,87,1.402
emotions_train_1,0.02814258911819886,0.8799249530956847,0.9543464665415886,0.9552845528455286,0.9482176360225147,0.9324577861163229,0.9818323952470297,0.9563008130081301,0.9524291497975709,0.9543610547667343,0.9805429864253393,0.9718574108818011,0.9569201106591771,0.950714308239899,0.9535605426208779,0.9795859672570498,0.9718574108818011,0.9723681467583905,0.9962476547842402,0.03564727954971857,0.07879924953095685,0.1669793621013133,0.023650198040441942,0.9745281874521958,0.9744924944260189,0.9368097956671083,0.9366759765033784,1.3042335865090222,87,1.191
emotions_train_1,0.020012507817385866,0.9212007504690432,0.9724828017510945,0.9696685428392746,0.967041901188243,0.9570043777360853,0.9877110694183866,0.9726166328600405,0.9628514056224899,0.9677093844601413,0.9877384196185286,0.9799874921826142,0.9754177891322308,0.9594530363903188,0.9671522499842996,0.9865310288039336,0.9799874921826142,0.9858974358974357,0.9418386491557224,0.01876172607879925,0.039399624765478425,0.10318949343339587,0.013122785074004587,0.9905062220316561,0.990504439210906,0.9551838309829342,0.9548611328491888,0.6147873447088308,87,0.911
emotions_train_1,0.03377110694183865,0.8705440900562852,0.9462163852407757,0.9534083802376486,0.9425265791119456,0.9252657911194498,0.9752345215759853,0.9408817635270541,0.9504048582995951,0.945619335347432,0.9733031674208145,0.9662288930581614,0.9423139837973388,0.9496949531386157,0.9458044389640126,0.9720039819577511,0.9662288930581613,0.9682770481550965,1.00187617260788,0.043151969981238276,0.08442776735459662,0.1801125703564728,0.025510735876589533,0.9743002096628511,0.9742860079681765,0.9395624643743457,0.9394377199285087,1.3160622497164138,87,0.89
emotions_train_1,0.03314571607254534,0.8592870544090057,0.9487179487179488,0.9534083802376485,0.9410256410256418,0.9216697936210131,0.9781113195747345,0.9446122860020141,0.948432760364004,0.9465186680121089,0.9751018560434586,0.9668542839274546,0.9437481157449407,0.9487054867266034,0.9458886509652653,0.9747848666266409,0.9668542839274546,0.9693499264860322,1.0168855534709194,0.04878048780487805,0.08818011257035648,0.17636022514071295,0.023749218261413376,0.9529355818776684,0.9526816277412099,0.916608580167078,0.9164638470213315,1.9547836430925227,87,0.917
emotions_train_1,0.029393370856785478,0.8780487804878049,0.9537210756722954,0.9562226391494686,0.9480925578486561,0.9318323952470297,0.9808630393996252,0.9533468559837728,0.951417004048583,0.9523809523809523,0.9791855203619909,0.9706066291432145,0.9556331638372857,0.949104823722935,0.9521023167831446,0.977714799904983,0.9706066291432145,0.973358348968105,0.9831144465290806,0.03564727954971857,0.07879924953095685,0.15196998123827393,0.0205232436939754,0.9742141303612525,0.9741640149251277,0.930142691740786,0.9300210591991452,1.240112142097298,87,0.86
emotions_train_1,0.03283302063789868,0.874296435272045,0.9441838649155724,0.9549718574108819,0.9426963280621824,0.9260475297060664,0.9747654784240154,0.9410589410589411,0.9534412955465587,0.947209653092006,0.9733031674208145,0.9671669793621013,0.9417059054778956,0.9528131845446993,0.9469367492633531,0.9723341696681645,0.9671669793621013,0.9678705440900562,1.00375234521576,0.04690431519699812,0.08630393996247655,0.1801125703564728,0.024973942047112774,0.9752171886365065,0.9751861680129147,0.9313699477912402,0.9312404653556965,1.2193860634367981,87,0.839
emotions_train_1,0.029080675422138824,0.8874296435272045,0.9493433395872424,0.9524702939337087,0.9458411507192,0.9330831769856164,0.981894934333959,0.9561671763506626,0.9493927125506073,0.9527679024885729,0.9805429864253393,0.9709193245778611,0.9577002849949139,0.9491791029499529,0.9533604516828,0.9793738199069045,0.9709193245778612,0.9683552220137583,0.9887429643527205,0.04878048780487805,0.075046904315197,0.16885553470919323,0.024437148217636023,0.9721740559626486,0.9721639278936768,0.9344575669060275,0.9343440520325917,1.4027053065445174,87,1.455
emotions_train_1,0.029080675422138824,0.874296435272045,0.9537210756722954,0.952157598499062,0.9459662288930589,0.9293308317698564,0.9830519074421514,0.958974358974359,0.9463562753036437,0.9526235354049923,0.9819004524886877,0.9709193245778611,0.9605932497227402,0.9437934812466423,0.9518104048823645,0.980733869168096,0.9709193245778612,0.9705857827809047,1.0168855534709194,0.0375234521575985,0.07879924953095685,0.1894934333958724,0.026005836981446737,0.9737361457412996,0.9736919937770993,0.9300017722007289,0.9298748969901369,1.3409212202528837,87,1.242
emotions_train_1,0.02845528455284551,0.8836772983114447,0.9526266416510322,0.9562226391494686,0.9480121504511755,0.9332395247029397,0.9815509693558475,0.9553299492385787,0.9524291497975709,0.9538773441459706,0.9800904977375565,0.9715447154471545,0.9558012916955576,0.9511262767925871,0.9533365368574174,0.9791666497324693,0.9715447154471545,0.969981238273921,1.0,0.04127579737335835,0.0825515947467167,0.17636022514071295,0.024567437982072126,0.9739288981472426,0.9739023994693533,0.9368576356331837,0.9367069052145419,1.278537986069399,87,1.536
emotions_train_1,0.029080675422138824,0.874296435272045,0.9537210756722954,0.952157598499062,0.9459662288930589,0.9293308317698564,0.9830519074421514,0.958974358974359,0.9463562753036437,0.9526235354049923,0.9819004524886877,0.9709193245778611,0.9605932497227402,0.9437934812466423,0.9518104048823645,0.980733869168096,0.9709193245778612,0.9705857827809047,1.0168855534709194,0.0375234521575985,0.07879924953095685,0.1894934333958724,0.026005836981446737,0.9737361457412996,0.9736919937770993,0.9300017722007289,0.9298748969901369,1.3409212202528837,87,1.114
emotions_train_1,0.029080675422138824,0.874296435272045,0.9537210756722954,0.952157598499062,0.9459662288930589,0.9293308317698564,0.9830519074421514,0.958974358974359,0.9463562753036437,0.9526235354049923,0.9819004524886877,0.9709193245778611,0.9605932497227402,0.9437934812466423,0.9518104048823645,0.980733869168096,0.9709193245778612,0.9705857827809047,1.0168855534709194,0.0375234521575985,0.07879924953095685,0.1894934333958724,0.026005836981446737,0.9737361457412996,0.9736919937770993,0.9300017722007289,0.9298748969901369,1.3409212202528837,87,1.245
emotions_train_1,0.028142589118198853,0.8799249530956847,0.9540337711069421,0.9602876797998751,0.9507013311891369,0.9349593495934964,0.9810819262038776,0.9544534412955465,0.9544534412955465,0.9544534412955465,0.9796380090497737,0.9718574108818011,0.9562498916427614,0.952924037275961,0.9544752929705743,0.9783826104187888,0.971857410881801,0.9692828851365436,1.0168855534709194,0.039399624765478425,0.08630393996247655,0.19136960600375236,0.02613612674588284,0.9724423649044699,0.9724049320766774,0.9294927465524142,0.9293715377491845,1.3783400817051983,87,0.814
emotions_train_1,0.019387116948092562,0.9136960600375235,0.9715447154471546,0.9718574108818011,0.967631555436434,0.9559099437148217,0.9863664790494059,0.9707661290322581,0.9668674698795181,0.9688128772635815,0.9868301544050863,0.9806128830519074,0.9717544624616347,0.9640517177395047,0.9676932965966617,0.9861871716211241,0.9806128830519074,0.9862570356472795,0.949343339587242,0.016885553470919325,0.043151969981238276,0.10881801125703565,0.013466750052115907,0.989142236854308,0.9891418901587259,0.9438963137331774,0.9436763385011426,0.716657403264017,87,0.828
